1536613025,McGinleyAllison,"RT news6wkmg: SPECTRUM STILL OUT ? | Erik von Ancken - News 6 looked into the outage today, and here is what he found out. #spectrum #spectrumoutage https://t.co/0BbRXzLx5n", 
1536612901,news6wkmg,"SPECTRUM STILL OUT ? | Erik von Ancken - News 6 looked into the outage today, and here is what he found out. #spectrum #spectrumoutage https://t.co/ynkUKodgTH", 
1536607424,griffindj1,@BN9 Do you have anything to say about this @GetSpectrum #spectrumoutage?, 
1536602425,DJturnedJD,"More than 20 hours later and still no cable in Central Florida. If I hadn’t switched to the unlimited data plan on @verizon last month, I don’t know what I would’ve done. Whatever you do, don’t @GetSpectrum! #SpectrumOutage https://t.co/8bJEGcvXCf Central Florida customers, we are still working on restoring video services as quickly as possible.  We appreciate your continued patience.", 
1536602423,killercorndog,@Harrco @DJturnedJD @GetSpectrum @Ask_Spectrum Out in Wyoming #SpectrumOutage, 
1536602189,killercorndog,@Infamous_T21 #SpectrumOutage in Wyoming now too. Must be the Florida rain LOL, 
1536601960,killercorndog,@WESH @GetSpectrum outage in Wyoming now too. Good luck getting your service back! #SpectrumOutage, 
1536598622,Seglectic,Trying to understand HOW a lightning strike in Florida would affect several other states... Only one datacenter for all operations across America? No backup or redundancy? #SpectrumOutage  Also how to explain phone services being out for some customers but not the internet? https://t.co/Zdim6M1BNO, 
1536591141,wecke,Trying to understand HOW a lightning strike in Florida would affect several other states... Only one datacenter for all operations across America? No backup or redundancy? #SpectrumOutage  Also how to explain phone services being out for some customers but not the internet? https://t.co/Zdim6M1BNO, 
1536591012,tronbunny,@Ask_Spectrum Kissimmee FL has had video service restored as of 10:30am EDT #spectrumoutage #spectrumbad #spectrumfail, 
1536589330,DebOnceasinger,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536588600,Rolling_stone4,"#Spectrum #SpectrumOutage @Ask_Spectrum  At least say what happened. Was it weather? Is it a hack? Any explanation would help calm nerves https://t.co/F8tqcQRPbi Internet, networks down at Orange County public schools, officials say | Details&gt;&gt; https://t.co/3XxxlKYkyM @OCPSnews @Ask_Spectrum @JHolmesWFTV @RAsaWFTV @BShieldsWFTV https://t.co/F0djtD3FTl", 
1536587869,megabyte407,"The #spectrumoutage is a perfect time for me to remind all y'all that you sound like idiots when you ask for an ""ETA"" regarding an outage. That's Estimated Time of Arrival. The outage ALREADY ARRIVED.", 
1536587629,megabyte407,"My kid couldn't access his homework last night, I got a robocall before 7AM today from the school because of the network issues, and now I can't even watch stuff *already recorded on my DVR* #spectrumoutage #errorIA01 #pressanykey", 
1536583363,caa1000,@Ask_Spectrum over 12 hours no cable. My landline &amp; internet work but what takes so long to fix? Not a drop of rain. Come on. It’s time to shop for a new provider. #overit #spectrumoutage #spectrum, 
1536581184,tronbunny,@wishiwasinnyc @musicbycarlmont @Ask_Spectrum just tried another reboot. Nah. #spectrumoutage #spectrumbad #spectrumfail @Ask_Spectrum How about another update?, 
1536580130,kris10stl,@Ask_Spectrum over 12 hours no cable. My landline &amp; internet work but what takes so long to fix? Not a drop of rain. Come on. It’s time to shop for a new provider. #overit #spectrumoutage #spectrum, 
1536578720,JakeKaney,@GetSpectrum continues to vex Central Florida and points beyond. #SpectrumOutage #spectrum #oldschoolschool https://t.co/2PyT8i0JpN, 
1536578251,JakeKaney,@Ask_Spectrum. Cable is STILL out! When will this problem be fixed?!  #spectrumoutage #SPECTRUM, 
1536577956,ShannonRose87,@Ask_Spectrum. Cable is STILL out! When will this problem be fixed?!  #spectrumoutage #SPECTRUM, 
1536576680,Neener86,@GetSpectrum continues to vex Central Florida and points beyond. #SpectrumOutage #spectrum #oldschoolschool https://t.co/2PyT8i0JpN, 
1536574238,chargergirl46,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536573714,FuFubar1,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536567691,CobaltBlue2009,"@Ask_Spectrum How about spending less money on your cute commercials (and Ellen as your Spokesperson), and buy some equipment that doesn’t keep crapping out?  #Spectrum #SpectrumOutage", 
1536567078,CathieCummings,Would’ve love to watch this but oh wait! There is a #SpectrumOutage and missed it. 🤦🏽‍♀️ https://t.co/AZg2un2Gvo, 
1536565965,Infamous_T21,Welp at least my phone service is restored. No luck with Video service with Spectrum 9 hours later.  #SpectrumOutage, 
1536562479,JakeKaney,Would’ve love to watch this but oh wait! There is a #SpectrumOutage and missed it. 🤦🏽‍♀️ https://t.co/AZg2un2Gvo, 
1536562241,Infamous_T21,Would’ve love to watch this but oh wait! There is a #SpectrumOutage and missed it. 🤦🏽‍♀️ https://t.co/AZg2un2Gvo LIFTOFF! SpaceX #Falcon9 rocket launches from Cape Canaveral Air Force Station with #Telstar18V satellite https://t.co/6rrxmbSIIi, 
1536561739,Infamous_T21,"Except people in other states are reporting an outage too 🤔🤔 Sure, must be the rain in Florida. 🤦🏽‍♀️  Mine went out before the rain started. #Spectrum #SpectrumOutage https://t.co/A5ACov0Dzg LAUGHABLE 😂🤣when I called the #CustomerService the #spectrum rep say the #spectrum outage is happening because the storm we having in #FloridaState &amp; I said is not even raining here ,looking at that map the storm might be huge 🤣🤣🤣😂 @Ask_Spectrum #badservice https://t.co/UyscKP2Rr5", 
1536553584,_lisha_love,#spectrumoutage https://t.co/Avoe0Ypx3C @Ask_Spectrum  The CONSISTANLY INCONSISTANT cable provider.  All for almost $200 bucks a month., 
1536553570,_lisha_love,"#spectrumoutage https://t.co/0ifxmvOsE9 @Ask_Spectrum  Dear @realDonaldTrump  Is it possible that you could talk to Mr. Thomas Rutledge About his poor service &amp; his $45. BILLION in REV?  See, us common folk spend roughly $200 per month on our cable  and well, let's just say he is not MAKING CABLE GREAT AGAIN https://t.co/g8vRiNDM7f", 
1536553559,_lisha_love,"#spectrumoutage https://t.co/9U3uaITlLZ Spectrum outage, more like Soectrum Outrage  @Ask_Spectrum  I am capitalizing . https://t.co/0ifxmvOsE9", 
1536553545,_lisha_love,#spectrumoutage https://t.co/DgNUUkg5au Its 12 am  Do you know where your cable provider is  @Ask_Spectrum, 
1536553536,_lisha_love,"#spectrumoutage https://t.co/RIJU6slxsJ spectrum outage @Ask_Spectrum  So if I become a multi BILLION dollar company, and make my subscribers pay almost 200 per month and then have repeated sketchy service. Can I too, just ignore and avoid my customers ?", 
1536553523,_lisha_love,#spectrumoutage https://t.co/y96m5wh6WA spectrum outage @Ask_Spectrum  How is it possible that your techs and reps were unaware of the Florida State wide outage and beyond happened?  Are you asleep at the wheel?  Just keep raking in the dough with a blatant disregard ?, 
1536553515,_lisha_love,#spectrumoutage https://t.co/4Q0iph0PME spectrum outage @Ask_Spectrum  You're a part of the low viewership for #nfl .  What a wonderful thing for your resume ., 
1536553506,_lisha_love,"#spectrumoutage https://t.co/uWGYl2b2sA spectrum outage @Ask_Spectrum   Better cable providers than Spectrum ?  And , GO....  Oh wait , it's a monopoly.  I guess when you have a Revenue of $45. Etc billion , and no other cable provider exists you can do what you want .", 
1536553495,_lisha_love,#spectrumoutage https://t.co/EPt2WyLCwl spectrum outage = Spectrum Outrage!, 
1536553485,_lisha_love,#spectrumoutage https://t.co/kq2ZntHQui spectrum outage @Ask_Spectrum  So can I pay my bill whenever I want to and still have service?   Asking for the thousands of people without cable and internet tonight ?, 
1536553466,_lisha_love,"#spectrumoutage https://t.co/iOlCxvOU0m spectrum outage @Ask_Spectrum   I feel so bad for the employees. They make tops 10 $ per hour to have to deal with irate customers, while the CEO makes millions.   It must suck working for a company that you cant stand but have to, to pay your Bill's so you just have to deal.", 
1536552988,DJturnedJD,@Harrco @GetSpectrum @Ask_Spectrum Nearly five hours after the initial #SpectrumOutage and both televisions are completely down. Here’s an updated map from 12:15 am EDT. At least this is looking a little better. @Ask_Spectrum @GetSpectrum https://t.co/jQrly5bhbZ, 
1536552194,LunaRiley24,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536549871,XdemFloridaUSA,No cable altamonte springs florida  #spectrumOutage, 
1536549627,XdemFloridaUSA,@Harrco @GetSpectrum @Ask_Spectrum That was three hours ago. Here’s the current map at 10:30 pm EDT. #SpectrumOutage https://t.co/RiZjqPySWt, 
1536549626,wecke,"@ValerieOMcVey @LYerton In Clermont, *internet* service is OK, TV is down since 7:15PM (I have a frozen frame on TV). I don't have their phone service in Clermont - service address is close to Walmart, on US27. #SpectrumOutage Service in Winter Garden (close to 429) working 100% (TV/Internet/Phone) https://t.co/VkV6taQXxn", 
1536549599,XdemFloridaUSA,"#SpectrumOutage vast areas East of Mississippi. Mostly video service, but for some all services. @AskSpectrum not saying how much damage after lightning strikes Maitland, FL facility. I doubt they have plans in place to route service around damaged infrastucture.", 
1536549219,XdemFloridaUSA,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536547418,swanlady1234,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536547057,PiNkHeart_LoV3,"We have had no cable fir a while now in Altamonte Springs, Florida. I reset my cable box so many times. Then I called and they hung up on me. Then I called again and they said they were no longer taking calls! @Ask_Spectrum #spectrumoutage #spectrumanswerthephone", 
1536546833,kissesnHugsssss,@Harrco @GetSpectrum @Ask_Spectrum That was three hours ago. Here’s the current map at 10:30 pm EDT. #SpectrumOutage https://t.co/RiZjqPySWt, 
1536546733,DJturnedJD,@Harrco @GetSpectrum @Ask_Spectrum That was three hours ago. Here’s the current map at 10:30 pm EDT. #SpectrumOutage https://t.co/RiZjqPySWt, 
1536546497,PiNkHeart_LoV3,"@Ask_Spectrum cable has been out for a while in Clermont, FL. 34711. What is the ETA? #spectrumOutage #Spectrum", 
1536546463,PiNkHeart_LoV3,@TWC_Help Outage in 12572. Third outage in the past 3 days. Please fix the issue or refund customers. #spectrumoutage #spectrum, 
1536546112,Docket75,@TWC_Help Outage in 12572. Third outage in the past 3 days. Please fix the issue or refund customers. #spectrumoutage #spectrum, 
1536545463,tronbunny,"#SpectrumOutage vast areas East of Mississippi. Mostly video service, but for some all services. @AskSpectrum not saying how much damage after lightning strikes Maitland, FL facility. I doubt they have plans in place to route service around damaged infrastucture.", 
1536544754,jeanbo826,@cnnbrk @ABC @CBSNews major PR failure for spectrum today. #SpectrumOutage in multiple states for hours...hacking? https://t.co/TD7CwjpHJf Hey @Ask_Spectrum what gives? Can’t get through to customer service to report outage in Orlando. It’s been almost an hour. Not taking my calls but you do take my money every month., 
1536544351,LYerton,@Ask_Spectrum we have been without cable for a couple of hours now. So we started watching Netflix and now the internet is out. #spectrumoutage #spectrum #spectrumanswerthephone, 
1536543399,JakeKaney,"@Ask_Spectrum cable has been out for a while in Clermont, FL. 34711. What is the ETA? #spectrumOutage #Spectrum", 
1536542524,UrbnHandicapper,Looks like @Ask_Spectrum @GetSpectrum will have their hands full for a while #SpectrumOutage, 
1536542229,Myannazuos,@jetsfan0523 Apparently it’s a nation wide outage not just Florida  🤦🏻‍♀️ I suspect they are going to have a lot of pissed odd customers #SpectrumOutage, 
1536542051,ValerieOMcVey,"@Ask_Spectrum cable has been out for a while in Clermont, FL. 34711. What is the ETA? #spectrumOutage #Spectrum", 
1536541855,JakeKaney,"We have had no cable fir a while now in Clermont, Florida. I reset my cable box so many times. Then I called and they hung up on me. Then I called again and they said they were no longer taking calls! #spectrumoutage #spectrumanswerthephone", 
1536541620,LYerton,"We have had no cable fir a while now in Clermont, Florida. I reset my cable box so many times. Then I called and they hung up on me. Then I called again and they said they were no longer taking calls! #spectrumoutage #spectrumanswerthephone", 
1536541531,UberZona,China probably hacked #spectrum.  #SpectrumOutage, 
1536541363,Myannazuos,It would be nice if they would tell us what was going on #SpectrumOutage #SpectrumAnswerThePhone, 
1536541322,divasocials,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536541078,Rolling_stone4,@SchrempfMarge @Ask_Spectrum Apparently massive nationwide outage 🤦🏻‍♀️ #SpectrumOutage, 
1536541011,Myannazuos,@Ask_Spectrum can you tell us what’s going on? Why is there a nationwide outage? #SpectrumOutage, 
1536540821,Myannazuos,#SpectrumOutage 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ https://t.co/Toz82UH2C3 A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536540782,Myannazuos,@SchrempfMarge @Ask_Spectrum Apparently massive nationwide outage 🤦🏻‍♀️ #SpectrumOutage, 
1536540694,Myannazuos,@pintojpp @Ask_Spectrum Apparently there is a massive outage nationwide #SpectrumOutage, 
1536540653,mstone22,Hey @Ask_Spectrum are you planning on fixing the cable anytime soon? #spectrumoutage, 
1536540554,Myannazuos,"Well it would be nice if we could use our TVs to monitor where the storm is going #SpectrumOutage #Spectrum https://t.co/LM5zHarSOz If Florence does make landfall here in the Carolinas, there's a high likelihood of widespread impacts including downed trees, extended power outages, and flooding. https://t.co/Bhdw1eR5u8", 
1536540389,Myannazuos,Apparently #Spectrum is having a massive outage all over the east coast #SpectrumOutage @WFTV @CNN  someone tell me if they were hacked?, 
1536536944,DJturnedJD,A current map of the #SpectrumOutage across the United States. This does not look good at all! @GetSpectrum @Ask_Spectrum https://t.co/8m53YZNRuv, 
1536536622,DJturnedJD,"Like many others, I was also sent to a robot, put on hold for an extended period, and then hung up on before I got to speak to a representative. So much for good customer service! Ha. @Ask_Spectrum @GetSpectrum #CentralFlorida #SpectrumOutage", 
1536517558,JoshuaSaulter1,⁦@GetSpectrum⁩ ⁦@Ask_Spectrum⁩ come on this better get fixed quick. How you gonna have an #outage in half the country?  It’s opening #FootballSunday and I can’t watch football. #EpicFail #pissed #spectrumoutage https://t.co/9ldx3HrHRi, 
1536451901,RatedRuwan,@Ask_Spectrum how long are the the outages in Manhattan going to last? Why is it taking you over 4 hours to respond to customers? #SpectrumOutage #Spectrum, 
1536451823,RatedRuwan,@Ask_Spectrum how long are the the outages in Manhattan going to last? #SpectrumOutage #Spectrum, 
1536443944,RatedRuwan,@Ask_Spectrum how long is the the outages in Manhattan going to last? #SpectrumOutage #Spectrum, 
1536437751,b0rken,My @Ask_Spectrum connection is 125.36 Mbit/s &amp; is averaging &lt; 1/2 at 195.8 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/tpl1cYBIMA, 
1536425070,wrap02,Hey @GetSpectrum ... no Internet in 63117... been on hold for 20min and counting  #SpectrumOutage, 
1536424861,gcmitts,Hey @GetSpectrum ... no Internet in 63117... been on hold for 20min and counting  #SpectrumOutage, 
1536393654,b0rken,My @Ask_Spectrum connection is 99.34 Mbit/s &amp; is averaging &lt; 1/2 at 198.16 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/WtKuRolb8V, 
1536335939,00Sandwich,#spectrumoutage again..., 
1536270534,lexrunssouth,Why are there so many outages?! I never thought I’d appreciate TWC #spectrumoutage, 
1536216677,Simplysdm,When you are watching the last 5 minutes of the season finale for Sharp Objects and @GetSpectrum decides to run maintenance. 🙄   #spectrumoutage, 
1536206440,b0rken,My @Ask_Spectrum connection is 119.73 Mbit/s &amp; is averaging &lt; 1/2 at 198.4 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/oufELErzxS, 
1536201325,Yeow777,@GetSpectrum OOS for 6 hours and can't talk to live person #spectrumoutage #spectrumsucks @ask_spectrum, 
1536201062,Yeow777,"#SPECTRUMoutage again today - intenet, cable amd phone. Can't even get through to request compensation for outage that should be applied AUTOMATICALLY.", 
1536200209,AndeCarlomusto,"#SPECTRUMoutage again today - intenet, cable amd phone. Can't even get through to request compensation for outage that should be applied AUTOMATICALLY.", 
1536197157,TracysTMI,"#SPECTRUMoutage again today - intenet, cable amd phone. Can't even get through to request compensation for outage that should be applied AUTOMATICALLY.", 
1536181108,Kate0124SC,@GetSpectrum OOS for 6 hours and can't talk to live person #spectrumoutage #spectrumsucks @ask_spectrum, 
1536150430,stucky980,Wish I could listen to #初音ミク on my new #SpiderManPS4 @Ask_Spectrum says no. #spectrumsucks #ShareYourRejections #SpectrumStrike #spectrumoutage, 
1536133912,Yeow777,I and other members of the @NYCCouncil recommend @GetSpectrum fully comply with the PSC's ruling and cease operations in New York. Read more about our letter to the company in the @NYDailyNews #SpectrumOutage  https://t.co/YziLDOxMSc, 
1536133897,Yeow777,"For too long, Charter Communications @GetSpectrum has operated in a manner that indicates utter disregard for its customers, its workers, and regulators. And that's just not OK by me and my @NYCCouncil colleagues.  #SpectrumOutage https://t.co/V6TsgJeZFw", 
1536129915,DerangedBoy,My @Ask_Spectrum connection is 82.57 Mbit/s &amp; is averaging &lt; 1/2 at 191.63 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/me92d4QEdN, 
1536129063,b0rken,My @Ask_Spectrum connection is 82.57 Mbit/s &amp; is averaging &lt; 1/2 at 191.63 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/me92d4QEdN, 
1536111263,fasulo_chris,Wish I could listen to #初音ミク on my new #SpiderManPS4 @Ask_Spectrum says no. #spectrumsucks #ShareYourRejections #SpectrumStrike #spectrumoutage, 
1536109812,kris10stl,@Ask_Spectrum shocking your apps are offline again. Very disappointed. Every single day. #spectrumoutage https://t.co/XqUp54gYyl, 
1536097229,Heturion,Wish I could listen to #初音ミク on my new #SpiderManPS4 @Ask_Spectrum says no. #spectrumsucks #ShareYourRejections #SpectrumStrike #spectrumoutage, 
1535975245,fasulo_chris,@small95 @GetSpectrum @Ask_Spectrum @FTC @FCC You should report this to your state's public service commission and/or attorney general. Outages need to be fixed in a timely manner. Internet access is not a luxury anymore. #SpectrumBad #SpectrumOutage #business #broadband #outrageous #DIY #refunds, 
1535945464,b0rken,My @Ask_Spectrum connection is 80.86 Mbit/s &amp; is averaging &lt; 1/2 at 197.18 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/Xt84xQZD0o, 
1535940940,b0rken,My @Ask_Spectrum connection is 182.93 Mbit/s &amp; is averaging &lt; 1/2 at 194.99 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/GR59gcQmwL, 
1535893865,StrikeSpectrum,@small95 @GetSpectrum @Ask_Spectrum @FTC @FCC You should report this to your state's public service commission and/or attorney general. Outages need to be fixed in a timely manner. Internet access is not a luxury anymore. #SpectrumBad #SpectrumOutage #business #broadband #outrageous #DIY #refunds, 
1535847955,rpwilliams75,"Karma - make commercial about competitor’s outage because of weather, you have outage because of lightening!!?! #spectrumOutage #karmaisabitch", 
1535830460,pabdavis,"Karma - make commercial about competitor’s outage because of weather, you have outage because of lightening!!?! #spectrumOutage #karmaisabitch", 
1535829979,Red13Rum,@SansSouciBlogs The same kind that apparently has a cable outage of the same magnitude. #spectrumoutage #spectrum, 
1535816935,cetinsley,@Ask_Spectrum #spectrumoutage it’s game day here in 29072 but I can’t watch because @Ask_Spectrum is down again..., 
1535739368,b0rken,My @Ask_Spectrum connection is 157.92 Mbit/s &amp; is averaging &lt; 1/2 at 199.74 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/WZlVCghhlB, 
1535736641,b0rken,My @Ask_Spectrum connection is 242.74 Mbit/s &amp; is averaging &lt; 1/2 at 198.17 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/sS8nveo2Xm, 
1535726999,KingGadomski,"@Ask_Spectrum It’s your outage, it’s not even just my connection, how long is your outage supposed to last? #spectrumoutage is trending already fam", 
1535714476,dustinfitch,"@Ask_Spectrum again, the app is out on my #roku and I’ve reinstalled and cleared cache, it’s not my connection #tiresome #spectrumoutage #whatamipayingfor", 
1535678323,kris10stl,"@Ask_Spectrum my current view, your app won’t work on my Roku, my iPhone or my tablet. What is the problem. My Internet is perfect, my cable is perfect, I want to watch the app fix it!! #spectrumoutage https://t.co/tYd2CiZkOs", 
1535662531,cetinsley,#spectrumoutage @Ask_Spectrum We are now in hour 4 of today’s outage in 29072.  Any news?, 
1535651378,cetinsley,Spectrum internet outage in 29072 again? #spectrumoutage @Ask_Spectrum, 
1535643061,b0rken,My @Ask_Spectrum connection is 141.01 Mbit/s &amp; is averaging &lt; 1/2 at 184.88 Mbit/s. Resetting modem yet again. #spectrumoutage https://t.co/v0dwUK4GV9, 
1535593233,ZombiePossum,ACK! Internet trubz. Hopefully back on soon. #spectrumoutage #twitchtv, 
1538172982,skeltonh,"Finally got support from @Ask_Spectrum and managed to note strangeness with the net. Still have to have someone come out to verify my setup. Still not convinced my net is at fault. External to the home, who knows...", 
1538172670,buddycandela,"@TheSimbaPikachu @CoxComm @ATT @GetSpectrum @Ask_Spectrum Att usually just raises your bill without telling you, whilst having shitty internet the entire time", 
1538172565,judyneric,"@Ask_Spectrum   Why is it that I place an upgrade order on your website while logged into my account, but Spectrum can't see and refuses to honor the upgrade order I placed?", 
1538172473,ZeekShawty,@TheSimbaPikachu @CoxComm @ATT @GetSpectrum @Ask_Spectrum Hahahahahaha, 
1538172362,T0nner,@Ask_Spectrum yo why y'all leaving my internet to not work for the past 4 days and then get it once a day for one hour., 
1538172085,toddrobinson,@Ask_Spectrum is there an outage in South Charlotte? Have had no channels (black screen) all day., 
1538172055,TheSimbaPikachu,So @CoxComm did some under handed shit. I got the bundle for ultimate internet. Wasn’t getting anywhere near 300mb per sec. I asked them if I lowered my speed would my bill go down. They said yes but now my bill is higher. Do you guys do this @ATT @GetSpectrum @Ask_Spectrum https://t.co/X3tI8GwFbN, 
1538171978,wcvinson,"@Ask_Spectrum internet has been down since 9am in Wilmington, NC.", 
1538171849,lrobinson184,"@Ask_Spectrum I have one receiver that isn’t working and two others that are.  The one we watch the most is out.  We were told there are others having this same issue and they are working on it.  Does anyone know if this really is an issue or they are just stalling.  It’s not the tv, it works.", 
1538171836,NiceguyinUtah,"Internet bandwidth sucks. #CharterSpectrum network in Wheatland, PA waterlogged after recent rains. Called @Ask_Spectrum and got ""we'll send someone out"". No tools on their end to test trunks, lines, or backbone tests. @MediacomSupport had same problem until...", 
1538171834,NiceguyinUtah,...I finally got tired of support and techs giving me the runaround. They got their teams some tools and actually bothered to send an engineer out to my house to finally figure out new construction had nicked the lines. Wish @Ask_Spectrum could look deeper at the backbone, 
1538171798,lola_lovebird,I've had no Wi-Fi or TV service for hours @Ask_Spectrum, 
1538171731,BluebearOw,@Ask_Spectrum @super_OW bro ur internet’s bad, 
1538171454,AndreRamruch,@Ask_Spectrum Internet down in queens NYC, 
1538171405,MrPoopybuthol3,@Ask_Spectrum hi I just noticed my home phone service isn’t working Any reason for that ?, 
1538171333,Erika86852927,@Ask_Spectrum was charged 10 a month for a whole year for a service I did not know about. Was told it was my fault for not knowing. Can only credit for 60 days. Bummer., 
1538171110,MkHabes,"@Ask_Spectrum is there internet outage in Westlake Hills Austin, TX?", 
1538170641,leia_bee05,@Ask_Spectrum when will service be restored in my area? I work from home. I can't have an internet outage., 
1538170558,BixLe_,@TempoMeluke @Venerated_NV @pental0l @Ask_Spectrum https://t.co/D6QMGw6SMg, 
1538170528,rsmith82,Thanks @Ask_Spectrum it's only been like this for 30 minutes. https://t.co/Xvw38JTwVc, 
1538170489,TempoMeluke,@Venerated_NV @pental0l @Ask_Spectrum Lucky bixle forgot to sign up for curse trials, 
1538170242,reidtackman,"@Ask_Spectrum anthing on the internet outage in Marquette, Michigan?", 
1538169914,fredcm3,@Ask_Spectrum traceroutes from Seattle area and into Oregon are failing after hop at https://t.co/86LvObEXfI 96.34.107.197   I have found NO way to convey this information to Charter or get confirmation that it has been received., 
1538169852,LizzieQ623,@GetSpectrum my cable and internet has been down for more than 5 hours. When will this issue be resolved #Cincinnati #Ohio @Ask_Spectrum, 
1538169317,Leigh_Cheatham,@Ask_Spectrum Thanks but just got off the phone with Customer service. We are all set...I hope., 
1538169290,hollieismyname,@Ask_Spectrum Just called to make a payment and downgrade my service since I’m being charged an exorbitant amount and am not in a package only to be rudely told that those deals are only for new customers., 
1538168948,autumn_rose15,Lol @Ask_Spectrum why is my bill suddenly $70 instead of $45? Is that why your phone lines are backed up?, 
1538168705,WFKARS,"It’s delightful knowing that if you get rid of a service you no longer use and change your plan, and somehow it results in losing your WiFi, @Ask_Spectrum will get right on it in two days!", 
1538168283,MyMiddleKnee,@Ask_Spectrum can you tell me why my internet keeps crashing?, 
1538168265,BKIND1964,NYC Cable Consumer Rights--#NYC #cabletv television companies are required to follow customer service standards. #Consumers #Complaint #broadband #fraud #Ask_Spectrum https://t.co/l88vE6xJSt, 
1538168246,BKIND1964,"I can’t shake the feeling of my spectrum cable is out for days without explanation, I should be given a price break on month bill. Nothing but silence from Spectrum. @Ask_Spectrum", 
1538167875,Leigh_Cheatham,"@Ask_Spectrum Hi From Lexington, SC - would love for local team to get out and bury this cable from neighbor's yard ASAP! Has been in like this for 2 1/2 months!!! #itsnotthathard https://t.co/rMBJPBiDGo", 
1538167525,abmoltypat,@Ask_Spectrum   I’m having problems with my cable and internet.  It happened last night and I am experiencing it again . I have no channels and no internet. It says in the spectrum troubleshooting that I am not connected. Im in El Paso Tx, 
1538167075,compellingsites,"#NYCPA--When NY agreed to the merger, fair treatment for employees and high quality service for customers was part of the deal. #NYSDPS #FairContractNow #SpectrumLies #1u #UnionStrong #GetSpectrum #Ask_Spectrum #cabletv #broadband #consumers https://t.co/nOZbfJkH0v", 
1538165849,Venerated_NV,@pental0l @Ask_Spectrum Phone data and sleep. It's rough out here lol, 
1538165806,pental0l,@Venerated_NV @Ask_Spectrum How are you surviving, 
1538165792,BigHeadTales,@Ask_Spectrum Sent you a DM, 
1538165759,_Stefunnyyy,@Ask_Spectrum 3 days later &amp; my app is not working 🙄 #HATESPECTRUM, 
1538165752,__dotblake,Closed an account with @Ask_Spectrum. Couldn't log in to pay the final balance as my account is apparently disabled. Tried to pay by phone and they couldn't process my (valid) credit card. They want to charge me $5 to talk to a person to pay them. Amazing., 
1538165624,_Stefunnyyy,@Ask_Spectrum what is it about outages always occurring on Fridays with Spectrum?, 
1538165571,BryanMunson89,@Ask_Spectrum what is it about outages always occurring on Fridays with Spectrum?, 
1538165487,Venerated_NV,I wonder if @Ask_Spectrum are ever going to fix the internet in my area. It's been out for 2 days now. 💤, 
1538165072,beatcop49,@Ask_Spectrum Still #noservice. I hope #SPECTRUM is still working on it., 
1538164727,E025126,"#NYCPA--When NY agreed to the merger, fair treatment for employees and high quality service for customers was part of the deal. #NYSDPS #FairContractNow #SpectrumLies #1u #UnionStrong #GetSpectrum #Ask_Spectrum #cabletv #broadband #consumers https://t.co/nOZbfJkH0v", 
1538164491,Grimreaperdevil,@Ask_Spectrum my internet isn’t working... is it down or what ?”, 
1538164488,DJLilShawn,@Ask_Spectrum When will the iPhone XS Max 64G be back in stock?, 
1538164341,Painkilur,Sick of y’all @GetSpectrum @Ask_Spectrum, 
1538163981,alejandro8113,@Ask_Spectrum Did that a million times, 
1538163941,chaotic_kimmy,"@Ask_Spectrum If my internet is only going to work half the time, shouldn't I only have to pay half the bill? This isn't out of anger; it's a serious question.", 
1538163875,DJLilShawn,@Ask_Spectrum when is Apple Watch series 4 going to be available with spectrum mobile?, 
1538163826,DeborahMathers,@Lawrencr15 @TheMarkPantano @FoxNews Wish my cable compamy (@Ask_Spectrum) carried it (I keep asking) or that @OANN live streamed.  Here's hoping that changes in the near term - or I may have to switch cable companies., 
1538163806,anshulvermaus,@Ask_Spectrum internet is not working in Louisville...., 
1538163738,ameurer14,@Ask_Spectrum Thank you for the quick response!, 
1538163632,FatMatt56436414,@Ask_Spectrum Its fine I reset it to a different one and it worked, 
